"Any";"Trimestre";"Nom_Districte";"Nom_Barri";"Preu";"Compravendes";"compra_venta";"lloguers"
2022;1;"Ciutat Vella";"la Barceloneta";999,8;"Habitatge usat";40;82
2022;1;"Ciutat Vella";"la Barceloneta";21,3;"Habitatge nou lliure";5;82
2022;1;"Ciutat Vella";"la Barceloneta";21,3;"Habitatge usat";40;82
2022;1;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";15,3;"Habitatge usat";66;317
2022;1;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";15,3;"Habitatge nou lliure";7;317
2022;1;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";1022,8;"Habitatge usat";66;317
2022;1;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";1022,8;"Habitatge nou lliure";7;317
2022;1;"Sant Martí";"el Camp de l'Arpa del Clot";841,5;"Habitatge usat";67;298
2022;1;"Sant Martí";"el Camp de l'Arpa del Clot";13,4;"Habitatge usat";67;298
2022;1;"Sant Martí";"el Clot";12,8;"Habitatge nou lliure";1;143
2022;1;"Sant Martí";"el Clot";12,8;"Habitatge usat";92;143
2022;1;"Sant Martí";"el Clot";861,2;"Habitatge nou lliure";1;143
2022;1;"Sant Martí";"el Clot";861,2;"Habitatge usat";92;143
2022;1;"Sant Martí";"el Parc i la Llacuna del Poblenou";15,4;"Habitatge nou protegit";2;107
2022;1;"Sant Martí";"el Parc i la Llacuna del Poblenou";15,4;"Habitatge nou lliure";68;107
2022;1;"Sant Martí";"el Parc i la Llacuna del Poblenou";15,4;"Habitatge usat";23;107
2022;1;"Sant Martí";"el Parc i la Llacuna del Poblenou";1089,2;"Habitatge nou protegit";2;107
2022;1;"Sant Martí";"el Parc i la Llacuna del Poblenou";1089,2;"Habitatge nou lliure";68;107
2022;1;"Sant Martí";"el Parc i la Llacuna del Poblenou";1089,2;"Habitatge usat";23;107
2022;1;"Sant Martí";"la Vila Olímpica del Poblenou";1305;"Habitatge usat";17;62
2022;1;"Sant Martí";"la Vila Olímpica del Poblenou";1305;"Habitatge nou lliure";3;62
2022;1;"Sant Martí";"la Vila Olímpica del Poblenou";18,1;"Habitatge usat";17;62
2022;1;"Sant Martí";"la Vila Olímpica del Poblenou";18,1;"Habitatge nou lliure";3;62
2022;1;"Sant Martí";"el Poblenou";967,9;"Habitatge nou lliure";43;234
2022;1;"Sant Martí";"el Poblenou";967,9;"Habitatge nou protegit";1;234
2022;1;"Sant Martí";"el Poblenou";967,9;"Habitatge usat";55;234
2022;1;"Sant Martí";"el Poblenou";15;"Habitatge nou lliure";43;234
2022;1;"Sant Martí";"el Poblenou";15;"Habitatge nou protegit";1;234
2022;1;"Sant Martí";"el Poblenou";15;"Habitatge usat";55;234
2022;1;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";964,7;"Habitatge nou protegit";2;86
2022;1;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";964,7;"Habitatge usat";24;86
2022;1;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";15;"Habitatge nou protegit";2;86
2022;1;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";15;"Habitatge usat";24;86
2022;1;"Sant Martí";"el Besòs i el Maresme";12;"Habitatge usat";38;90
2022;1;"Sant Martí";"el Besòs i el Maresme";12;"Habitatge nou lliure";13;90
2022;1;"Sant Martí";"el Besòs i el Maresme";796,9;"Habitatge usat";38;90
2022;1;"Sant Martí";"el Besòs i el Maresme";796,9;"Habitatge nou lliure";13;90
2022;1;"Sant Martí";"Provençals del Poblenou";939,2;"Habitatge usat";32;107
2022;1;"Sant Martí";"Provençals del Poblenou";939,2;"Habitatge nou protegit";1;107
2022;1;"Sant Martí";"Provençals del Poblenou";939,2;"Habitatge nou lliure";9;107
2022;1;"Sant Martí";"Provençals del Poblenou";13,5;"Habitatge usat";32;107
2022;1;"Sant Martí";"Provençals del Poblenou";13,5;"Habitatge nou protegit";1;107
2022;1;"Sant Martí";"Provençals del Poblenou";13,5;"Habitatge nou lliure";9;107
2022;1;"Sant Martí";"Sant Martí de Provençals";796,4;"Habitatge usat";68;105
2022;1;"Sant Martí";"Sant Martí de Provençals";11,4;"Habitatge usat";68;105
2022;1;"Sant Martí";"la Verneda i la Pau";733,9;"Habitatge usat";49;103
2022;1;"Sant Martí";"la Verneda i la Pau";10,9;"Habitatge usat";49;103
2022;1;"Eixample";"Sant Antoni";999,9;"Habitatge nou lliure";5;355
2022;1;"Eixample";"Sant Antoni";999,9;"Habitatge usat";95;355
2022;1;"Eixample";"Sant Antoni";14,4;"Habitatge nou lliure";5;355
2022;1;"Eixample";"Sant Antoni";14,4;"Habitatge usat";95;355
2022;1;"Eixample";"el Fort Pienc";957,9;"Habitatge nou lliure";4;284
2022;1;"Eixample";"el Fort Pienc";957,9;"Habitatge usat";58;284
2022;1;"Eixample";"el Fort Pienc";13,5;"Habitatge nou lliure";4;284
2022;1;"Eixample";"el Fort Pienc";13,5;"Habitatge usat";58;284
2022;1;"Eixample";"la Sagrada Família";984,3;"Habitatge usat";77;473
2022;1;"Eixample";"la Sagrada Família";984,3;"Habitatge nou lliure";1;473
2022;1;"Eixample";"la Sagrada Família";15,1;"Habitatge usat";77;473
2022;1;"Eixample";"la Sagrada Família";15,1;"Habitatge nou lliure";1;473
2022;1;"Eixample";"la Dreta de l'Eixample";1294,8;"Habitatge nou lliure";35;489
2022;1;"Eixample";"la Dreta de l'Eixample";1294,8;"Habitatge usat";112;489
2022;1;"Eixample";"la Dreta de l'Eixample";14,2;"Habitatge nou lliure";35;489
2022;1;"Eixample";"la Dreta de l'Eixample";14,2;"Habitatge usat";112;489
2022;1;"Eixample";"l'Antiga Esquerra de l'Eixample";14,3;"Habitatge nou lliure";16;490
2022;1;"Eixample";"l'Antiga Esquerra de l'Eixample";14,3;"Habitatge usat";117;490
2022;1;"Eixample";"l'Antiga Esquerra de l'Eixample";1105,7;"Habitatge nou lliure";16;490
2022;1;"Eixample";"l'Antiga Esquerra de l'Eixample";1105,7;"Habitatge usat";117;490
2022;1;"Eixample";"la Nova Esquerra de l'Eixample";14,1;"Habitatge nou lliure";27;546
2022;1;"Eixample";"la Nova Esquerra de l'Eixample";14,1;"Habitatge usat";137;546
2022;1;"Eixample";"la Nova Esquerra de l'Eixample";14,1;"Habitatge nou protegit";2;546
2022;1;"Eixample";"la Nova Esquerra de l'Eixample";1009,3;"Habitatge nou lliure";27;546
2022;1;"Eixample";"la Nova Esquerra de l'Eixample";1009,3;"Habitatge usat";137;546
2022;1;"Eixample";"la Nova Esquerra de l'Eixample";1009,3;"Habitatge nou protegit";2;546
2022;1;"Sants-Montjuïc";"el Poble Sec";846,2;"Habitatge usat";112;322
2022;1;"Sants-Montjuïc";"el Poble Sec";846,2;"Habitatge nou lliure";1;322
2022;1;"Sants-Montjuïc";"el Poble Sec";14,7;"Habitatge usat";112;322
2022;1;"Sants-Montjuïc";"el Poble Sec";14,7;"Habitatge nou lliure";1;322
2022;1;"Sants-Montjuïc";"la Marina de Port";10,4;"Habitatge nou lliure";2;117
2022;1;"Sants-Montjuïc";"la Marina de Port";10,4;"Habitatge usat";77;117
2022;1;"Sants-Montjuïc";"la Marina de Port";10,4;"Habitatge nou protegit";3;117
2022;1;"Sants-Montjuïc";"la Marina de Port";728,7;"Habitatge nou lliure";2;117
2022;1;"Sants-Montjuïc";"la Marina de Port";728,7;"Habitatge usat";77;117
2022;1;"Sants-Montjuïc";"la Marina de Port";728,7;"Habitatge nou protegit";3;117
2022;1;"Sants-Montjuïc";"la Font de la Guatlla";823,9;"Habitatge usat";31;66
2022;1;"Sants-Montjuïc";"la Font de la Guatlla";823,9;"Habitatge nou lliure";7;66
2022;1;"Sants-Montjuïc";"la Font de la Guatlla";13,3;"Habitatge usat";31;66
2022;1;"Sants-Montjuïc";"la Font de la Guatlla";13,3;"Habitatge nou lliure";7;66
2022;1;"Sants-Montjuïc";"Hostafrancs";835,7;"Habitatge nou lliure";17;104
2022;1;"Sants-Montjuïc";"Hostafrancs";835,7;"Habitatge usat";27;104
2022;1;"Sants-Montjuïc";"Hostafrancs";835,7;"Habitatge nou protegit";1;104
2022;1;"Sants-Montjuïc";"Hostafrancs";13,8;"Habitatge nou lliure";17;104
2022;1;"Sants-Montjuïc";"Hostafrancs";13,8;"Habitatge usat";27;104
2022;1;"Sants-Montjuïc";"Hostafrancs";13,8;"Habitatge nou protegit";1;104
2022;1;"Sants-Montjuïc";"la Bordeta";971,8;"Habitatge usat";30;112
2022;1;"Sants-Montjuïc";"la Bordeta";971,8;"Habitatge nou lliure";1;112
2022;1;"Sants-Montjuïc";"la Bordeta";12,3;"Habitatge usat";30;112
2022;1;"Sants-Montjuïc";"la Bordeta";12,3;"Habitatge nou lliure";1;112
2022;1;"Sants-Montjuïc";"Sants - Badal";13,3;"Habitatge usat";57;182
2022;1;"Sants-Montjuïc";"Sants - Badal";13,3;"Habitatge nou lliure";4;182
2022;1;"Sants-Montjuïc";"Sants - Badal";805,4;"Habitatge usat";57;182
2022;1;"Sants-Montjuïc";"Sants - Badal";805,4;"Habitatge nou lliure";4;182
2022;1;"Sants-Montjuïc";"Sants";849,4;"Habitatge nou lliure";3;377
2022;1;"Sants-Montjuïc";"Sants";849,4;"Habitatge usat";100;377
2022;1;"Sants-Montjuïc";"Sants";13,7;"Habitatge nou lliure";3;377
2022;1;"Sants-Montjuïc";"Sants";13,7;"Habitatge usat";100;377
2022;1;"Les Corts";"les Corts";995;"Habitatge nou lliure";11;312
2022;1;"Les Corts";"les Corts";995;"Habitatge usat";88;312
2022;1;"Les Corts";"les Corts";995;"Habitatge nou protegit";1;312
2022;1;"Les Corts";"les Corts";14,3;"Habitatge nou lliure";11;312
2022;1;"Les Corts";"les Corts";14,3;"Habitatge usat";88;312
2022;1;"Les Corts";"les Corts";14,3;"Habitatge nou protegit";1;312
2022;1;"Les Corts";"la Maternitat i Sant Ramon";1018,6;"Habitatge usat";40;165
2022;1;"Les Corts";"la Maternitat i Sant Ramon";1018,6;"Habitatge nou lliure";2;165
2022;1;"Les Corts";"la Maternitat i Sant Ramon";14,1;"Habitatge usat";40;165
2022;1;"Les Corts";"la Maternitat i Sant Ramon";14,1;"Habitatge nou lliure";2;165
2022;1;"Les Corts";"Pedralbes";14,7;"Habitatge nou protegit";1;66
2022;1;"Les Corts";"Pedralbes";14,7;"Habitatge nou lliure";22;66
2022;1;"Les Corts";"Pedralbes";14,7;"Habitatge usat";33;66
2022;1;"Les Corts";"Pedralbes";1649,8;"Habitatge nou protegit";1;66
2022;1;"Les Corts";"Pedralbes";1649,8;"Habitatge nou lliure";22;66
2022;1;"Les Corts";"Pedralbes";1649,8;"Habitatge usat";33;66
2022;1;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";12,3;"Habitatge usat";8;17
2022;1;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";1102,2;"Habitatge usat";8;17
2022;1;"Sarrià-Sant Gervasi";"Sarrià";1362,6;"Habitatge nou lliure";3;151
2022;1;"Sarrià-Sant Gervasi";"Sarrià";1362,6;"Habitatge usat";61;151
2022;1;"Sarrià-Sant Gervasi";"Sarrià";17,5;"Habitatge nou lliure";3;151
2022;1;"Sarrià-Sant Gervasi";"Sarrià";17,5;"Habitatge usat";61;151
2022;1;"Sarrià-Sant Gervasi";"les Tres Torres";1630,8;"Habitatge usat";41;90
2022;1;"Sarrià-Sant Gervasi";"les Tres Torres";1630,8;"Habitatge nou lliure";1;90
2022;1;"Sarrià-Sant Gervasi";"les Tres Torres";17,6;"Habitatge usat";41;90
2022;1;"Sarrià-Sant Gervasi";"les Tres Torres";17,6;"Habitatge nou lliure";1;90
2022;1;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";14,2;"Habitatge usat";33;241
2022;1;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";14,2;"Habitatge nou lliure";8;241
2022;1;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";1195;"Habitatge usat";33;241
2022;1;"Sarrià-Sant Gervasi";"Sant Gervasi - la Bonanova";1195;"Habitatge nou lliure";8;241
2022;1;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";14,5;"Habitatge nou lliure";36;514
2022;1;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";14,5;"Habitatge usat";79;514
2022;1;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";1341,5;"Habitatge nou lliure";36;514
2022;1;"Sarrià-Sant Gervasi";"Sant Gervasi - Galvany";1341,5;"Habitatge usat";79;514
2022;1;"Sarrià-Sant Gervasi";"el Putxet i el Farró";1054,9;"Habitatge usat";59;321
2022;1;"Sarrià-Sant Gervasi";"el Putxet i el Farró";1054,9;"Habitatge nou lliure";5;321
2022;1;"Sarrià-Sant Gervasi";"el Putxet i el Farró";14,8;"Habitatge usat";59;321
2022;1;"Sarrià-Sant Gervasi";"el Putxet i el Farró";14,8;"Habitatge nou lliure";5;321
2022;1;"Gràcia";"Vallcarca i els Penitents";947,8;"Habitatge nou lliure";5;121
2022;1;"Gràcia";"Vallcarca i els Penitents";947,8;"Habitatge usat";29;121
2022;1;"Gràcia";"Vallcarca i els Penitents";13,6;"Habitatge nou lliure";5;121
2022;1;"Gràcia";"Vallcarca i els Penitents";13,6;"Habitatge usat";29;121
2022;1;"Gràcia";"el Coll";809,9;"Habitatge nou lliure";7;40
2022;1;"Gràcia";"el Coll";809,9;"Habitatge usat";8;40
2022;1;"Gràcia";"el Coll";13,4;"Habitatge nou lliure";7;40
2022;1;"Gràcia";"el Coll";13,4;"Habitatge usat";8;40
2022;1;"Gràcia";"la Salut";13,4;"Habitatge usat";14;96
2022;1;"Gràcia";"la Salut";13,4;"Habitatge nou lliure";2;96
2022;1;"Gràcia";"la Salut";874,3;"Habitatge usat";14;96
2022;1;"Gràcia";"la Salut";874,3;"Habitatge nou lliure";2;96
2022;1;"Gràcia";"la Vila de Gràcia";986;"Habitatge nou lliure";1;677
2022;1;"Gràcia";"la Vila de Gràcia";986;"Habitatge usat";93;677
2022;1;"Gràcia";"la Vila de Gràcia";15,4;"Habitatge nou lliure";1;677
2022;1;"Gràcia";"la Vila de Gràcia";15,4;"Habitatge usat";93;677
2022;1;"Gràcia";"el Camp d'en Grassot i Gràcia Nova";957,9;"Habitatge usat";57;289
2022;1;"Gràcia";"el Camp d'en Grassot i Gràcia Nova";14,2;"Habitatge usat";57;289
2022;1;"Horta-Guinardó";"el Baix Guinardó";834,7;"Habitatge usat";30;165
2022;1;"Horta-Guinardó";"el Baix Guinardó";13;"Habitatge usat";30;165
2022;1;"Horta-Guinardó";"Can Baró";13,2;"Habitatge usat";15;66
2022;1;"Horta-Guinardó";"Can Baró";737,6;"Habitatge usat";15;66
2022;1;"Horta-Guinardó";"el Guinardó";13,1;"Habitatge usat";61;256
2022;1;"Horta-Guinardó";"el Guinardó";13,1;"Habitatge nou lliure";7;256
2022;1;"Horta-Guinardó";"el Guinardó";801,7;"Habitatge usat";61;256
2022;1;"Horta-Guinardó";"el Guinardó";801,7;"Habitatge nou lliure";7;256
2022;1;"Horta-Guinardó";"la Font d'en Fargues";11,7;"Habitatge nou lliure";10;30
2022;1;"Horta-Guinardó";"la Font d'en Fargues";11,7;"Habitatge usat";15;30
2022;1;"Horta-Guinardó";"la Font d'en Fargues";784,7;"Habitatge nou lliure";10;30
2022;1;"Horta-Guinardó";"la Font d'en Fargues";784,7;"Habitatge usat";15;30
2022;1;"Horta-Guinardó";"el Carmel";671,3;"Habitatge nou lliure";10;158
2022;1;"Horta-Guinardó";"el Carmel";671,3;"Habitatge usat";65;158
2022;1;"Horta-Guinardó";"el Carmel";11,8;"Habitatge nou lliure";10;158
2022;1;"Horta-Guinardó";"el Carmel";11,8;"Habitatge usat";65;158
2022;1;"Horta-Guinardó";"la Teixonera";12,7;"Habitatge usat";24;65
2022;1;"Horta-Guinardó";"la Teixonera";12,7;"Habitatge nou lliure";12;65
2022;1;"Horta-Guinardó";"la Teixonera";723,9;"Habitatge usat";24;65
2022;1;"Horta-Guinardó";"la Teixonera";723,9;"Habitatge nou lliure";12;65
2022;1;"Horta-Guinardó";"Sant Genís dels Agudells";10,5;"Habitatge usat";7;51
2022;1;"Horta-Guinardó";"Sant Genís dels Agudells";10,5;"Habitatge nou lliure";1;51
2022;1;"Horta-Guinardó";"Sant Genís dels Agudells";706,4;"Habitatge usat";7;51
2022;1;"Horta-Guinardó";"Sant Genís dels Agudells";706,4;"Habitatge nou lliure";1;51
2022;1;"Horta-Guinardó";"Montbau";10,9;"Habitatge nou protegit";1;45
2022;1;"Horta-Guinardó";"Montbau";10,9;"Habitatge nou lliure";1;45
2022;1;"Horta-Guinardó";"Montbau";10,9;"Habitatge usat";10;45
2022;1;"Horta-Guinardó";"Montbau";736,1;"Habitatge nou protegit";1;45
2022;1;"Horta-Guinardó";"Montbau";736,1;"Habitatge nou lliure";1;45
2022;1;"Horta-Guinardó";"Montbau";736,1;"Habitatge usat";10;45
2022;1;"Horta-Guinardó";"la Vall d'Hebron";888,9;"Habitatge nou lliure";2;19
2022;1;"Horta-Guinardó";"la Vall d'Hebron";888,9;"Habitatge usat";4;19
2022;1;"Horta-Guinardó";"la Vall d'Hebron";12,5;"Habitatge nou lliure";2;19
2022;1;"Horta-Guinardó";"la Vall d'Hebron";12,5;"Habitatge usat";4;19
2022;1;"Horta-Guinardó";"Horta";740,3;"Habitatge nou lliure";7;155
2022;1;"Horta-Guinardó";"Horta";740,3;"Habitatge usat";47;155
2022;1;"Horta-Guinardó";"Horta";11,5;"Habitatge nou lliure";7;155
2022;1;"Horta-Guinardó";"Horta";11,5;"Habitatge usat";47;155
2022;1;"Nou Barris";"Vilapicina i la Torre Llobeta";12;"Habitatge usat";38;127
2022;1;"Nou Barris";"Vilapicina i la Torre Llobeta";12;"Habitatge nou lliure";2;127
2022;1;"Nou Barris";"Vilapicina i la Torre Llobeta";767;"Habitatge usat";38;127
2022;1;"Nou Barris";"Vilapicina i la Torre Llobeta";767;"Habitatge nou lliure";2;127
2022;1;"Nou Barris";"Porta";718,5;"Habitatge usat";41;119
2022;1;"Nou Barris";"Porta";12,1;"Habitatge usat";41;119
2022;1;"Nou Barris";"el Turó de la Peira";662,8;"Habitatge usat";39;97
2022;1;"Nou Barris";"el Turó de la Peira";11,5;"Habitatge usat";39;97
2022;1;"Nou Barris";"la Guineueta";9,5;"Habitatge usat";21;66
2022;1;"Nou Barris";"la Guineueta";644,7;"Habitatge usat";21;66
2022;1;"Nou Barris";"Canyelles";8;"Habitatge usat";13;10
2022;1;"Nou Barris";"Canyelles";655;"Habitatge usat";13;10
2022;1;"Nou Barris";"les Roquetes";641,2;"Habitatge usat";48;62
2022;1;"Nou Barris";"les Roquetes";11,5;"Habitatge usat";48;62
2022;1;"Nou Barris";"Verdun";652,7;"Habitatge usat";27;70
2022;1;"Nou Barris";"Verdun";12;"Habitatge usat";27;70
2022;1;"Nou Barris";"la Prosperitat";12,1;"Habitatge usat";62;115
2022;1;"Nou Barris";"la Prosperitat";687,2;"Habitatge usat";62;115
2022;1;"Nou Barris";"la Trinitat Nova";11,6;"Habitatge usat";16;24
2022;1;"Nou Barris";"la Trinitat Nova";591;"Habitatge usat";16;24
2022;1;"Nou Barris";"Ciutat Meridiana";517,7;"Habitatge usat";28;24
2022;1;"Nou Barris";"Ciutat Meridiana";8,7;"Habitatge usat";28;24
2022;1;"Sant Andreu";"la Trinitat Vella";10,1;"Habitatge usat";30;39
2022;1;"Sant Andreu";"la Trinitat Vella";616,9;"Habitatge usat";30;39
2022;1;"Sant Andreu";"el Bon Pastor";702,6;"Habitatge usat";32;41
2022;1;"Sant Andreu";"el Bon Pastor";10,4;"Habitatge usat";32;41
2022;1;"Sant Andreu";"Sant Andreu";800,9;"Habitatge nou lliure";6;284
2022;1;"Sant Andreu";"Sant Andreu";800,9;"Habitatge usat";125;284
2022;1;"Sant Andreu";"Sant Andreu";12,4;"Habitatge nou lliure";6;284
2022;1;"Sant Andreu";"Sant Andreu";12,4;"Habitatge usat";125;284
2022;1;"Sant Andreu";"la Sagrera";12,2;"Habitatge usat";43;208
2022;1;"Sant Andreu";"la Sagrera";751,5;"Habitatge usat";43;208
2022;1;"Sant Andreu";"el Congrés i els Indians";11,7;"Habitatge usat";45;74
2022;1;"Sant Andreu";"el Congrés i els Indians";11,7;"Habitatge nou lliure";5;74
2022;1;"Sant Andreu";"el Congrés i els Indians";795,8;"Habitatge usat";45;74
2022;1;"Sant Andreu";"el Congrés i els Indians";795,8;"Habitatge nou lliure";5;74
2022;1;"Sant Andreu";"Navas";847,2;"Habitatge usat";39;114
2022;1;"Sant Andreu";"Navas";12,2;"Habitatge usat";39;114
2022;2;"Ciutat Vella";"el Raval";872;"Habitatge usat";109;395
2022;2;"Ciutat Vella";"el Raval";872;"Habitatge nou lliure";3;395
2022;2;"Ciutat Vella";"el Raval";14,7;"Habitatge usat";109;395
2022;2;"Ciutat Vella";"el Raval";14,7;"Habitatge nou lliure";3;395
2022;2;"Ciutat Vella";"el Barri Gòtic";1062,5;"Habitatge usat";59;214
2022;2;"Ciutat Vella";"el Barri Gòtic";1062,5;"Habitatge nou lliure";6;214
2022;2;"Ciutat Vella";"el Barri Gòtic";14,7;"Habitatge usat";59;214
2022;2;"Ciutat Vella";"el Barri Gòtic";14,7;"Habitatge nou lliure";6;214
2022;2;"Ciutat Vella";"la Barceloneta";900,5;"Habitatge nou lliure";2;84
2022;2;"Ciutat Vella";"la Barceloneta";900,5;"Habitatge usat";53;84
2022;2;"Ciutat Vella";"la Barceloneta";16,6;"Habitatge nou lliure";2;84
2022;2;"Ciutat Vella";"la Barceloneta";16,6;"Habitatge usat";53;84
2022;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";15,8;"Habitatge nou lliure";3;260
2022;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";15,8;"Habitatge usat";66;260
2022;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";1051,4;"Habitatge nou lliure";3;260
2022;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";1051,4;"Habitatge usat";66;260
2022;2;"Sant Martí";"el Camp de l'Arpa del Clot";875,1;"Habitatge usat";77;306
2022;2;"Sant Martí";"el Camp de l'Arpa del Clot";13,9;"Habitatge usat";77;306
2022;2;"Sant Martí";"el Clot";13,5;"Habitatge usat";51;151
2022;2;"Sant Martí";"el Clot";13,5;"Habitatge nou lliure";3;151
2022;2;"Sant Martí";"el Clot";884;"Habitatge usat";51;151
2022;2;"Sant Martí";"el Clot";884;"Habitatge nou lliure";3;151
2022;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";15,4;"Habitatge nou protegit";3;127
2022;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";15,4;"Habitatge nou lliure";48;127
2022;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";15,4;"Habitatge usat";28;127
2022;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";1173,2;"Habitatge nou protegit";3;127
2022;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";1173,2;"Habitatge nou lliure";48;127
2022;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";1173,2;"Habitatge usat";28;127
2022;2;"Sant Martí";"la Vila Olímpica del Poblenou";1442,6;"Habitatge nou lliure";2;40
2022;2;"Sant Martí";"la Vila Olímpica del Poblenou";1442,6;"Habitatge usat";9;40
2022;2;"Sant Martí";"la Vila Olímpica del Poblenou";20,7;"Habitatge nou lliure";2;40
2022;2;"Sant Martí";"la Vila Olímpica del Poblenou";20,7;"Habitatge usat";9;40
2022;2;"Sant Martí";"el Poblenou";1085,6;"Habitatge usat";78;229
2022;2;"Sant Martí";"el Poblenou";1085,6;"Habitatge nou protegit";1;229
2022;2;"Sant Martí";"el Poblenou";1085,6;"Habitatge nou lliure";18;229
2022;2;"Sant Martí";"el Poblenou";16,9;"Habitatge usat";78;229
2022;2;"Sant Martí";"el Poblenou";16,9;"Habitatge nou protegit";1;229
2022;2;"Sant Martí";"el Poblenou";16,9;"Habitatge nou lliure";18;229
2022;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";1238,7;"Habitatge nou lliure";5;65
2022;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";1238,7;"Habitatge nou protegit";1;65
2022;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";1238,7;"Habitatge usat";33;65
2022;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";17,5;"Habitatge nou lliure";5;65
2022;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";17,5;"Habitatge nou protegit";1;65
2022;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";17,5;"Habitatge usat";33;65
2022;2;"Sant Martí";"el Besòs i el Maresme";12,2;"Habitatge usat";72;100
2022;2;"Sant Martí";"el Besòs i el Maresme";12,2;"Habitatge nou lliure";6;100
2022;2;"Sant Martí";"el Besòs i el Maresme";779,2;"Habitatge usat";72;100
2022;2;"Sant Martí";"el Besòs i el Maresme";779,2;"Habitatge nou lliure";6;100
2022;2;"Sant Martí";"Provençals del Poblenou";1032,9;"Habitatge usat";26;98
2022;2;"Sant Martí";"Provençals del Poblenou";1032,9;"Habitatge nou protegit";6;98
2022;2;"Sant Martí";"Provençals del Poblenou";1032,9;"Habitatge nou lliure";13;98
2022;2;"Sant Martí";"Provençals del Poblenou";14,6;"Habitatge usat";26;98
2022;2;"Sant Martí";"Provençals del Poblenou";14,6;"Habitatge nou protegit";6;98
2022;2;"Sant Martí";"Provençals del Poblenou";14,6;"Habitatge nou lliure";13;98
2022;2;"Sant Martí";"Sant Martí de Provençals";843;"Habitatge usat";48;117
2022;2;"Sant Martí";"Sant Martí de Provençals";11,9;"Habitatge usat";48;117
2022;2;"Sant Martí";"la Verneda i la Pau";757;"Habitatge usat";67;101
2022;2;"Sant Martí";"la Verneda i la Pau";757;"Habitatge nou lliure";1;101
2022;2;"Sant Martí";"la Verneda i la Pau";11,4;"Habitatge usat";67;101
2022;2;"Sant Martí";"la Verneda i la Pau";11,4;"Habitatge nou lliure";1;101
2022;2;"Eixample";"Sant Antoni";1004,3;"Habitatge nou lliure";4;350
2022;2;"Eixample";"Sant Antoni";1004,3;"Habitatge usat";82;350
2022;2;"Eixample";"Sant Antoni";13,8;"Habitatge nou lliure";4;350
2022;2;"Eixample";"Sant Antoni";13,8;"Habitatge usat";82;350
2022;2;"Eixample";"el Fort Pienc";1106,9;"Habitatge nou lliure";1;271
2022;2;"Eixample";"el Fort Pienc";1106,9;"Habitatge usat";56;271
2022;2;"Eixample";"el Fort Pienc";14,2;"Habitatge nou lliure";1;271
2022;2;"Eixample";"el Fort Pienc";14,2;"Habitatge usat";56;271
2022;2;"Eixample";"la Sagrada Família";985,9;"Habitatge usat";100;410
2022;2;"Eixample";"la Sagrada Família";14,7;"Habitatge usat";100;410
2022;2;"Eixample";"la Dreta de l'Eixample";1328,6;"Habitatge nou lliure";18;432
2022;2;"Eixample";"la Dreta de l'Eixample";1328,6;"Habitatge usat";138;432
2022;2;"Eixample";"la Dreta de l'Eixample";14,4;"Habitatge nou lliure";18;432
2022;2;"Eixample";"la Dreta de l'Eixample";14,4;"Habitatge usat";138;432
2022;2;"Eixample";"l'Antiga Esquerra de l'Eixample";14,8;"Habitatge nou protegit";1;429
2022;2;"Eixample";"l'Antiga Esquerra de l'Eixample";14,8;"Habitatge nou lliure";7;429
2022;2;"Eixample";"l'Antiga Esquerra de l'Eixample";14,8;"Habitatge usat";126;429
